Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2012","2012","3050","FAO TIER 1","kilotonnes","26.7061","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2013","2013","3050","FAO TIER 1","kilotonnes","26.6432","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2014","2014","3050","FAO TIER 1","kilotonnes","26.6084","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2015","2015","3050","FAO TIER 1","kilotonnes","26.5855","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2016","2016","3050","FAO TIER 1","kilotonnes","26.4935","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2017","2017","3050","FAO TIER 1","kilotonnes","26.4846","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2018","2018","3050","FAO TIER 1","kilotonnes","26.552","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","67291","Drained organic soils (N2O)","2019","2019","3050","FAO TIER 1","kilotonnes","26.552","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kilotonnes","61079.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kilotonnes","0","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kilotonnes","59727.2867","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kilotonnes","59727.2867","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kilotonnes","59727.2867","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kilotonnes","59727.2867","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","20.5394","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","13.0576","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1990","1990","3050","FAO TIER 1","kilotonnes","50419.342","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","20.3694","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","13.1516","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","50510.0919","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","16.8225","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","14.1542","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1992","1992","3050","FAO TIER 1","kilotonnes","53248.0343","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","16.3642","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","13.1655","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1993","1993","3050","FAO TIER 1","kilotonnes","50742.263","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","17.2301","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","13.0176","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1994","1994","3050","FAO TIER 1","kilotonnes","51607.7869","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","16.8905","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","13.1492","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","51683.6853","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","16.9429","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","13.4884","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1996","1996","3050","FAO TIER 1","kilotonnes","52952.3568","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","18.0576","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","13.3391","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1997","1997","3050","FAO TIER 1","kilotonnes","53688.3933","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","16.7032","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","12.1605","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1998","1998","3050","FAO TIER 1","kilotonnes","49763.4315","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","15.2612","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","11.5027","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","1999","1999","3050","FAO TIER 1","kilotonnes","46584.3596","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","14.953","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","12.6088","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2000","2000","3050","FAO TIER 1","kilotonnes","49294.1406","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","16.7999","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","13.822","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","53727.3474","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","16.722","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","12.8042","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2002","2002","3050","FAO TIER 1","kilotonnes","51803.9099","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","18.3216","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","10.9419","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2003","2003","3050","FAO TIER 1","kilotonnes","46732.0627","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","23.7319","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","14.1753","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2004","2004","3050","FAO TIER 1","kilotonnes","57559.2281","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","23.3713","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","14.3657","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","56955.2939","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","16.1314","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","15.4613","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2006","2006","3050","FAO TIER 1","kilotonnes","61128.3058","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","14.9039","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","14.2294","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2007","2007","3050","FAO TIER 1","kilotonnes","56972.2564","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","10.6564","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","14.8743","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2008","2008","3050","FAO TIER 1","kilotonnes","55043.7023","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","10.6939","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","13.3756","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2009","2009","3050","FAO TIER 1","kilotonnes","51204.1236","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","9.3945","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","15.689","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2010","2010","3050","FAO TIER 1","kilotonnes","52116.1137","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","16.8023","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","12.7463","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","49713.5217","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","15.6725","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","12.0337","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2012","2012","3050","FAO TIER 1","kilotonnes","47409.4801","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","15.7977","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","13.0329","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2013","2013","3050","FAO TIER 1","kilotonnes","51537.2785","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","15.5881","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","12.9265","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2014","2014","3050","FAO TIER 1","kilotonnes","49504.629","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","17.0878","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","12.3288","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","49577.1459","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","14.7031","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","12.2626","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2016","2016","3050","FAO TIER 1","kilotonnes","47714.3392","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","17.4279","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","10.8682","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2017","2017","3050","FAO TIER 1","kilotonnes","47213.2441","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","16.8413","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","10.4197","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2018","2018","3050","FAO TIER 1","kilotonnes","47775.2351","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","17.0919","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7230","Emissions (N2O)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","9.9183","Fc","Calculated data",""
"GT","Emissions Totals","231","United States of America","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","47429.3563","Fc","Calculated data",""
